시점,시도,총인구,전출인구,출생아수,산부인과의원수,초등학생인원수,도매 및 소매업 신생,예금은행대출금액,예금액,cluster
2014,전라남도,0.1340582964376704,0.12481146113179185,0.12195686218678815,0.0534351145038168,0.11621259443994261,0.10161195172116902,0.020359523858870996,0.027270571628505297,0.0
2014,전라북도,0.1314863041410203,0.13295024605274516,0.11674259681093395,0.13231552162849874,0.12426342745202937,0.11350627401584847,0.030669789356601522,0.01777280521340376,0.0
2014,충청북도,0.10949231262168015,0.10079173628427344,0.10904577164009112,0.11450381679389314,0.10413372250063593,0.09746647746296976,0.02300248018957215,0.020490497941552326,0.0
2014,강원도,0.1068999518296358,0.10724497102722577,0.08498540717539864,0.07633587786259542,0.0962008984414951,0.07981632360209824,0.016242961857585995,0.015343626259168087,0.0
2014,대전광역시,0.10595044923806418,0.11847503161358801,0.11434901765375854,0.12213740458015267,0.11080909560560884,0.10617197340518822,0.032298562319080876,0.02712519992789385,0.0
2014,광주광역시,0.10174709829738168,0.11727955553072739,0.10337770501138953,0.10432569974554708,0.11285982896569086,0.10132495734944753,0.03088575238174194,0.0198196030839759,0.0
2014,울산광역시,0.07848439754462673,0.08030105277056915,0.09294027619589977,0.07379134860050891,0.07699428574425624,0.05730320955372375,0.027015551272219804,0.015064142475860664,0.0
2014,제주특별자치도,0.03646734828721623,0.03366377362131746,0.039284951594533025,0.04580152671755726,0.040418066383969664,0.03435960394776702,0.008128942223327598,0.000341690385256188,0.0
2014,세종특별자치시,0.0025533524927468243,0.004042984322707443,0.002073248861047837,0.002544529262086514,0.0012679406388742473,0.0036193179100432087,0.001528045486262237,0.16995601725686943,1.0
2013,경기도,0.9103798228331735,0.9172734613450882,0.9878452448747151,0.72264631043257,0.9604997810278317,0.7767502670642069,0.33995758115884955,0.013776421222975106,0.25
2013,서울특별시,0.7532203455564097,0.8153669969376717,0.7381388809794988,1.0000000000000002,0.6061752773865999,0.760072705240836,0.6356111007482019,0.5923320441256622,0.5
2013,부산광역시,0.2559577285324514,0.24430168250308515,0.21996013667425965,0.20356234096692113,0.20157371494806295,0.21486311962882057,0.10360491063718075,0.06487501991335892,0.75
2013,경상남도,0.2413904963005626,0.2075857375742094,0.2526427249430524,0.1603053435114504,0.24005118966136674,0.1942951896554473,0.07580053472610832,0.005955780470449133,0.75
2013,인천광역시,0.20726477337869217,0.21556607366854738,0.21754876138952162,0.17048346055979646,0.19776727061026364,0.17691608603453496,0.0828330811692125,0.033262137617279794,0.75
2013,경상북도,0.19371017855804729,0.1604162328791472,0.18770465546697038,0.1399491094147583,0.16802770325730934,0.13872989046381476,0.03595680739497192,0.037771781814468476,0.75
2013,대구광역시,0.17883952338923342,0.17678978614486893,0.16220280466970385,0.2137404580152672,0.1694333210079538,0.15234617898882313,0.061002162393693826,0.04033484988866914,0.75
